"id","date","elapsed.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak"
"A1","14022017",0,0,0,0,0,0,0
"A1","15022017",0.874305555555556,0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.21999999999997,0.00999999999999091
"A1","16022017",2.01388888888889,0.240000000000009,0.240000000000009,0,0.46999999999997,0.45999999999998,0.00999999999999091
"A1","17022017",2.85,0.180000000000007,0.180000000000007,0,0.649999999999977,0.639999999999986,0.00999999999999091
"A1","18022017",4.15138888888889,0.259999999999991,0.240000000000009,0.0199999999999818,0.909999999999968,0.879999999999995,0.0299999999999727
"A1","19022017",5.14513888888889,0.240000000000009,0.240000000000009,0,1.14999999999998,1.12,0.0299999999999727
"A1","20022017",5.93194444444444,0.149999999999977,0.159999999999968,-0.00999999999999091,1.29999999999995,1.27999999999997,0.0199999999999818
"A1","21022017",7.13194444444444,0.110000000000014,0.120000000000005,-0.00999999999999091,1.40999999999997,1.39999999999998,0.00999999999999091
"A1","23022017",9.11111111111111,0.110000000000014,0.100000000000023,0.00999999999999091,1.51999999999998,1.5,0.0199999999999818
"A1","01032017",15.2194444444444,0.160000000000025,0.150000000000034,0.00999999999999091,1.68000000000001,1.65000000000003,0.0299999999999727
"A1","07032017",20.9194444444444,0.109999999999957,0.089999999999975,0.0199999999999818,1.78999999999996,1.74000000000001,0.0499999999999545
"A1","17032017",30.96875,0.129999999999995,0.120000000000005,0.00999999999999091,1.91999999999996,1.86000000000001,0.0599999999999454
"A1","06042017",50.8645833333333,0.150000000000034,0.129999999999995,0.0200000000000387,2.06999999999999,1.99000000000001,0.0799999999999841
"A1","16042017",60.9166666666667,0.110000000000014,0.07000000000005,0.0399999999999636,2.18000000000001,2.06000000000006,0.119999999999948
"A2","14022017",0,0,0,0,0,0,0
"A2","15022017",0.874305555555556,0.21999999999997,0.21999999999997,0,0.21999999999997,0.21999999999997,0
"A2","16022017",2.01388888888889,0.220000000000027,0.240000000000009,-0.0199999999999818,0.439999999999998,0.45999999999998,-0.0199999999999818
"A2","17022017",2.85,0.20999999999998,0.230000000000018,-0.0200000000000387,0.649999999999977,0.689999999999998,-0.0400000000000205
"A2","18022017",4.15138888888889,0.240000000000009,0.28000000000003,-0.0400000000000205,0.889999999999986,0.970000000000027,-0.0800000000000409
"A2","19022017",5.14513888888889,0.20999999999998,0.199999999999989,0.00999999999999091,1.09999999999997,1.17000000000002,-0.07000000000005
"A2","20022017",5.93194444444444,0.139999999999986,0.139999999999986,0,1.23999999999995,1.31,-0.07000000000005
"A2","21022017",7.13194444444444,0.0900000000000318,0.0900000000000318,0,1.32999999999998,1.40000000000003,-0.07000000000005
"A2","23022017",9.11111111111111,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.42999999999995,1.48000000000002,-0.0500000000000682
"A2","01032017",15.2194444444444,0.150000000000034,0.129999999999995,0.0200000000000387,1.57999999999998,1.61000000000001,-0.0300000000000296
"A2","07032017",20.9194444444444,0.110000000000014,0.0900000000000318,0.0199999999999818,1.69,1.70000000000005,-0.0100000000000477
"A2","17032017",30.96875,0.129999999999995,0.0500000000000114,0.0799999999999841,1.81999999999999,1.75000000000006,0.0699999999999363
"A2","06042017",50.8645833333333,0.159999999999968,0.0799999999999841,0.0799999999999841,1.97999999999996,1.83000000000004,0.14999999999992
"A2","16042017",60.9166666666667,0.110000000000014,0.0500000000000114,0.0600000000000023,2.08999999999997,1.88000000000005,0.209999999999923
"A3","14022017",0,0,0,0,0,0,0
