"method","descrip","time.d","mean","se","sd","n"
"gdt","Ethanol",20.9194444444444,619.704199867742,30.730261756646,53.2263746924017,3
"gdt","HS1",0,0,0,0,3
"gdt","HS1",0.874305555555556,19.0918290579731,2.30230396568798,3.98770744303889,3
"gdt","HS1",2.01388888888889,47.8613641474804,5.73777403848008,9.93811615699716,3
"gdt","HS1",2.85,69.3117593894299,7.89104451851927,13.6676900308633,3
"gdt","HS1",4.15138888888889,107.714146680241,11.7006224586457,20.2660725785558,3
"gdt","HS1",5.14513888888889,144.43540264015,14.7326704781401,25.5177337993086,3
"gdt","HS1",5.93194444444444,174.829609936271,17.9141582436531,31.0282322528361,3
"gdt","HS1",7.13194444444444,215.178099969814,24.0196749477631,41.603297390815,3
"gdt","HS1",8.19375,239.31963458065,27.3913709146548,47.4432461131466,3
"gdt","HS1",9.11111111111111,251.33490972092,27.9225283634684,48.3632378013102,3
"gdt","HS1",11.9569444444444,266.142525969883,31.2198403604798,54.0743497085405,3
"gdt","HS1",20.9194444444444,279.813459483675,35.2871739904192,61.1191782069291,3
"gdt","HS2",0,0,0,0,3
"gdt","HS2",0.874305555555556,17.0049351767875,3.17399733325147,5.49752464427967,3
"gdt","HS2",2.01388888888889,44.3106360408592,7.26545976821281,12.5841454588922,3
"gdt","HS2",2.85,61.9126701901029,10.1598907905408,17.5974470485677,3
"gdt","HS2",4.15138888888889,87.8310722833461,14.15526343902,24.5176354709049,3
"gdt","HS2",5.14513888888889,112.27791020832,18.5580250276103,32.1434422359558,3
"gdt","HS2",5.93194444444444,132.815793343148,22.8315124735511,39.5453396178331,3
"gdt","HS2",7.13194444444444,163.288987886535,27.5764733390914,47.7638529168749,3
"gdt","HS2",8.19375,188.031526037377,33.8029880353991,58.5484927249541,3
"gdt","HS2",9.11111111111111,200.813234207841,34.5778218624408,59.8905442808133,3
"gdt","HS2",11.9569444444444,213.645427041523,37.2665271924937,64.5475185190463,3
"gdt","HS2",20.9194444444444,218.552954670497,38.3137678655909,66.3613925726032,3
"gdt","RS",0,0,0,0,3
"gdt","RS",0.874305555555556,24.6335863516138,1.22208353638663,2.11671077611509,3
"gdt","RS",2.01388888888889,58.6643616805674,3.05540775565053,5.29212147062672,3
"gdt","RS",2.85,86.3274676569384,4.37698570290033,7.58116162142595,3
"gdt","RS",4.15138888888889,129.904372707624,6.16837206163571,10.6839338107414,3
"gdt","RS",5.14513888888889,167.432264888448,7.89687883058841,13.6777953557942,3
"gdt","RS",5.93194444444444,185.731874490536,8.8844523643625,15.3883228925013,3
"gdt","RS",7.13194444444444,199.353896684888,9.43071109063097,16.3344707604761,3
"gdt","RS",9.11111111111111,214.652349868828,10.6563421283503,18.4573259891394,3
"gdt","RS",15.2194444444444,235.865417374011,13.8349070005819,23.9627618429981,3
"gdt","RS",20.9194444444444,251.374553555048,16.2464595085823,28.139693311975,3
"gdv","A",0,0,0,0,3
"gdv","A",0.874305555555556,29.5230608433411,2.04195805456216,3.53677509742616,3
"gdv","A",2.01388888888889,66.191931694466,3.70114126204678,6.41056471185462,3
"gdv","A",2.85,98.8247964870795,3.20712064740946,5.55489590731637,3
"gdv","A",4.15138888888889,144.635131286827,6.16713653408803,10.6817938142547,3
"gdv","A",5.14513888888889,182.839854584141,7.83210109413249,13.5655970250533,3
"gdv","A",5.93194444444444,209.190021242303,9.51906325428481,16.4875011968832,3
"gdv","A",7.13194444444444,224.343612479586,10.1151385857613,17.5199339561389,3
"gdv","A",9.11111111111111,239.812989115229,10.6554927608544,18.4558548414822,3
"gdv","A",15.2194444444444,262.265600135648,12.0143796417171,20.8095159608752,3
"gdv","A",20.9194444444444,275.905920331638,12.5141307375099,21.6751102499265,3
"gdv","C3",0,0,0,0,3
"gdv","C3",0.874305555555556,28.3802017549903,1.46768813661429,2.54211042228205,3
