"id","descrip","elapsed.time","xCH4_gd1","xCH4_gd2","xCH4_gd3","xCH4_gd4","xCH4_gd5","xCH4_gd6","xCH4_gd7","xCH4_gd8","xCH4_gd9","xCH4_gd10","xCH4_gd11","xCH4_gd12","xCH4"
"L2","L",13.125,0.479055438440386,0.496171627334377,0.491945135461382,0.519205491691895,0.49577478497537,0.491945135461382,0.479055438440386,0.496171627334377,0.491945135461382,0.519205491691895,0.49577478497537,0.497357004253745,0.550325998370008
"L2","L",15.8541666666667,0.421537589643052,0.494187529822361,0.491945135461382,0.47135756093209,0.495125668902152,0.491945135461382,0.421537589643052,0.494187529822361,0.491945135461382,0.47135756093209,0.495125668902152,0.497357004253745,0.55914575900927
"L2","L",18.9097222222222,0.618972290679833,0.496819275518788,0.491945135461382,0.516516014440201,0.495576797304595,0.491945135461382,0.618972290679833,0.496819275518788,0.491945135461382,0.516516014440201,0.495576797304595,0.497357004253745,0.569179195449005
"L2","L",2.85069444444444,0.515196362940239,0.519764754695828,0.491945135461382,0.533479034773623,0.529884751904088,0.491945135461382,0.515196362940239,0.519764754695828,0.491945135461382,0.533479034773623,0.529884751904088,0.497357004253745,0.551315477601327
"L2","L",22.8611111111111,0.285407884309056,0.492103116423912,0.491945135461382,0.517429813662136,0.49606429375053,0.491945135461382,0.285407884309056,0.492103116423912,0.491945135461382,0.517429813662136,0.49606429375053,0.497357004253745,0.582398706678792
"L2","L",27.1458333333333,0.48555422754791,0.491945135461382,0.491945135461382,0.549651873537457,0.497357004253745,0.491945135461382,0.48555422754791,0.491945135461382,0.491945135461382,0.549651873537457,0.497357004253745,0.497357004253745,0.59627579265224
"L2","L",3.80902777777778,0.497305462646169,0.510229902461076,0.491945135461382,0.490566992170491,0.513192817517537,0.491945135461382,0.497305462646169,0.510229902461076,0.491945135461382,0.490566992170491,0.513192817517537,0.497357004253745,0.506840530141086
"L2","L",4.86111111111111,0.442202163755872,0.494967663272646,0.491945135461382,0.45774411985323,0.500752726129127,0.491945135461382,0.442202163755872,0.494967663272646,0.491945135461382,0.45774411985323,0.500752726129127,0.497357004253745,0.471698113207547
"L2","L",5.85902777777778,0.441779404749516,0.489486562305073,0.491945135461382,0.432122699028465,0.493680336124434,0.491945135461382,0.441779404749516,0.489486562305073,0.491945135461382,0.432122699028465,0.493680336124434,0.497357004253745,0.459531910506238
"L2","L",6.83958333333333,0.376802910478656,0.482328239134337,0.491945135461382,0.450152290059003,0.490915180614502,0.491945135461382,0.376802910478656,0.482328239134337,0.491945135461382,0.450152290059003,0.490915180614502,0.497357004253745,0.474748533109807
"L2","L",8.91666666666667,0.58352923689435,0.490016729485154,0.491945135461382,0.51714097878792,0.492907619430935,0.491945135461382,0.58352923689435,0.490016729485154,0.491945135461382,0.51714097878792,0.492907619430935,0.497357004253745,0.535175879396985
"L3","L",0,0,0,0.494997916702892,0,0,0.494997916702892,0,0,0.494997916702892,0,0,0.502526446484098,NA
"L3","L",0.840277777777778,0.47348437842008,0.47348437842008,0.494997916702892,0.510368637866522,0.510368637866522,0.494997916702892,0.47348437842008,0.47348437842008,0.494997916702892,0.510368637866522,0.510368637866522,0.502526446484098,0.356152758132956
"L3","L",1.84375,0.566655554625686,0.531944724274578,0.494997916702892,0.546580527999932,0.533089823832583,0.494997916702892,0.566655554625686,0.531944724274578,0.494997916702892,0.546580527999932,0.533089823832583,0.502526446484098,0.512275814034477
"L3","L",10.8784722222222,0.623677231461528,0.497231286611891,0.494997916702892,0.528402180627056,0.496519196683459,0.494997916702892,0.623677231461528,0.497231286611891,0.494997916702892,0.528402180627056,0.496519196683459,0.502526446484098,0.539728283244133
"L3","L",13.125,0.509569478911866,0.497635494140948,0.494997916702892,0.52358549750085,0.497405907014126,0.494997916702892,0.509569478911866,0.497635494140948,0.494997916702892,0.52358549750085,0.497405907014126,0.502526446484098,0.545739411705246
"L3","L",15.8541666666667,0.535313777520477,0.498793633193907,0.494997916702892,0.60047088873114,0.500573874596846,0.494997916702892,0.535313777520477,0.498793633193907,0.494997916702892,0.60047088873114,0.500573874596846,0.502526446484098,0.553374481432763
"L3","L",18.9097222222222,0.550693593155431,0.500085652360411,0.494997916702892,0.515827875271147,0.500953614027313,0.494997916702892,0.550693593155431,0.500085652360411,0.494997916702892,0.515827875271147,0.500953614027313,0.502526446484098,0.561025017725109
"L3","L",2.85069444444444,0.51122724150188,0.517828188740995,0.494997916702892,0.530503550686758,0.531327581905648,0.494997916702892,0.51122724150188,0.517828188740995,0.494997916702892,0.530503550686758,0.531327581905648,0.502526446484098,0.547248803827751
"L3","L",22.8611111111111,0.324190947329793,0.495626762673368,0.494997916702892,0.545276954842011,0.50207720036392,0.494997916702892,0.324190947329793,0.495626762673368,0.494997916702892,0.545276954842011,0.50207720036392,0.502526446484098,0.574605091055438
"L3","L",27.1458333333333,0.47019114096949,0.494997916702892,0.494997916702892,0.520248350218232,0.502526446484098,0.494997916702892,0.47019114096949,0.494997916702892,0.494997916702892,0.520248350218232,0.502526446484098,0.502526446484098,0.590355381053056
"L3","L",3.80902777777778,0.492098462733038,0.506847674179882,0.494997916702892,0.488667968672693,0.513122005051427,0.494997916702892,0.492098462733038,0.506847674179882,0.494997916702892,0.488667968672693,0.513122005051427,0.502526446484098,0.505963791267306
"L3","L",4.86111111111111,0.450061871702803,0.493783004342873,0.494997916702892,0.461960257569978,0.50135125761153,0.494997916702892,0.450061871702803,0.493783004342873,0.494997916702892,0.461960257569978,0.50135125761153,0.502526446484098,0.473992673992674
"L3","L",5.85902777777778,0.468330039600725,0.491066394257259,0.494997916702892,0.435985381316922,0.494374718705519,0.494997916702892,0.468330039600725,0.491066394257259,0.494997916702892,0.435985381316922,0.494374718705519,0.502526446484098,0.457276022786121
"L3","L",6.83958333333333,0.383823493952675,0.483840337055376,0.494997916702892,0.459478139748599,0.492023377264953,0.494997916702892,0.383823493952675,0.483840337055376,0.494997916702892,0.459478139748599,0.492023377264953,0.502526446484098,0.470260613703237
"L3","L",8.91666666666667,0.584905578830671,0.491294688869273,0.494997916702892,0.532682432643959,0.495022300513854,0.494997916702892,0.584905578830671,0.491294688869273,0.494997916702892,0.532682432643959,0.495022300513854,0.502526446484098,0.530232558139535
