"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","xCH4","notes","date.time","start.time","time.d","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","leaked"
"C2","16112018",3.80902777777374,"0755",1404,NA,184.0976,183.9891,64.39,32.54,0.335706179717322,0.664293820282678,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.108499999999992,0.108499999999992,0,0.642849999999981,0.00315000000000509,NA,FALSE
"C2","17112018",4.86111111110949,"0910",862,NA,183.9881,183.9217,61.07,33.6,0.354917080384493,0.645082919615506,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.0674000000000206,0.0664000000000158,0.00100000000000477,0.710250000000002,0.00415000000000987,NA,FALSE
"C2","18112018",5.85902777777665,"0907",582,NA,183.9232,183.8775,60.72,35.52,0.369077306733167,0.630922693266833,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.0441999999999894,0.0457000000000107,-0.00150000000002137,0.754449999999991,0.00264999999998849,NA,FALSE
"C2","19112018",6.8395833333343,"0839",434,NA,183.8732,183.8403,59.85,36.21,0.376951905059338,0.623048094940662,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.0371999999999844,0.0328999999999837,0.00430000000000064,0.791649999999976,0.00694999999998913,NA,FALSE
"C2","21112018",8.91666666666424,"1030",566,NA,183.8433,183.8006,63.09,35.56,0.36046629498226,0.639533705017739,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.0397000000000105,0.0426999999999964,-0.0029999999999859,0.831349999999986,0.00395000000000323,NA,FALSE
"C2","23112018",10.878472222219,"0935",410,NA,183.8031,183.7718,62.83,36.29,0.366121872477805,0.633878127522195,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.0287999999999897,0.0312999999999874,-0.00249999999999773,0.860149999999976,0.0014500000000055,NA,FALSE
"C2","25112018",13.125,"1530",376,NA,183.7704,183.7395,62.32,36.55,0.369677354101345,0.630322645898655,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.0323000000000206,0.0309000000000026,0.00140000000001805,0.892449999999997,0.00285000000002356,NA,FALSE
"C2","28112018",15.8541666666642,"0900",326,NA,183.7393,183.7124,61.822055,36.50448,0.371257667119054,0.628742332880946,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.0270999999999901,0.0268999999999835,0.000200000000006639,0.919549999999987,0.0030500000000302,NA,FALSE
"C2","01122018",18.909722222219,"1020",316,NA,183.7116,183.6888,61.21,36.08,0.37085003597492,0.62914996402508,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.0236000000000161,0.0228000000000179,0.000799999999998136,0.943150000000003,0.00385000000002833,NA,FALSE
"C2","05122018",22.8611111111095,"0910",318,NA,183.6825,183.6608,62.17,35.96,0.366452664832365,0.633547335167635,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.0279999999999916,0.0217000000000098,0.00629999999998176,0.971149999999994,0.0101500000000101,NA,FALSE
"C2","09122018",27.1458333333285,"1600",302,NA,183.6587,183.6365,63.2,36.25,0.364504776269482,0.635495223730518,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.0242999999999824,0.022199999999998,0.00209999999998445,0.995449999999977,0.0122499999999945,NA,FALSE
"C3","12112018",0,"1230",0,NA,NA,184.99025,0,0,NA,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,NA,0,0,0,NA,FALSE
"C3","13112018",0.840277777773736,"0840",1606,NA,184.9889,184.8295,33.67,31.4,0.482557246042723,0.517442753957277,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.160750000000007,0.159400000000005,0.00135000000000218,0.160750000000007,0.00135000000000218,NA,FALSE
"C3","14112018",1.84375,"0845",2068,NA,184.83,184.6295,50.71,35.83,0.41402819505431,0.58597180494569,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.199999999999989,0.200500000000005,-0.000500000000016598,0.360749999999996,0.000849999999985585,NA,FALSE
"C3","15112018",2.85069444444525,"0855",1998,NA,184.6262,184.4517,62.58,32.49,0.341748185547491,0.658251814452509,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.177800000000019,0.174500000000023,0.00329999999999586,0.538550000000015,0.00414999999998145,NA,FALSE
"C3","16112018",3.80902777777374,"0755",1234,NA,184.452,184.3475,61.55,33.53,0.352650399663441,0.647349600336559,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.104199999999992,0.104500000000002,-0.000300000000009959,0.642750000000007,0.00384999999997149,NA,FALSE
